split,sample_idx,query_poi_id,target_poi_id,bucket,target_epoch,traj_len,positive_unique_count,positive_fact_count,parsed_ok,note
train,9903,4789,4128,5,1335691037,5,1,1,True,
train,9904,4789,4283,0,1347585305,2,2,4,True,
train,9905,4519,3763,2,1349683887,5,4,11,True,
train,9906,4789,4283,3,1349979240,4,10,35,True,
train,9907,3922,3763,2,1350370847,3,5,12,True,
train,9908,3922,4357,2,1351070905,6,3,9,True,
train,9909,4283,4789,2,1351238383,3,2,3,True,
train,9910,878,4202,7,1351455557,2,4,4,True,
train,9911,3871,994,3,1352258850,23,35,53,True,
train,9912,4789,4283,3,1335890887,15,3,10,True,
train,9913,4789,4789,3,1336146930,15,3,3,True,
train,9914,878,2792,2,1336493629,20,3,3,True,
train,9915,4283,4789,3,1337013056,53,4,7,True,
train,9916,4789,4283,3,1337169962,3,5,18,True,
train,9917,1755,3189,4,1336813601,2,1,1,True,
train,9918,3189,190,3,1334836356,2,5,5,True,
train,9919,3189,1303,3,1335308136,4,1,1,True,
train,9920,3189,3189,3,1336192805,7,4,5,True,
train,9921,1751,1695,0,1336450897,4,5,11,True,
train,9922,2083,3891,0,1333580647,7,1,2,True,
train,9923,2584,2576,6,1337413540,3,1,1,True,
train,9924,2083,3891,0,1337642149,4,5,12,True,
train,9925,2006,4123,3,1337772190,4,1,1,True,
train,9926,2346,4271,1,1338277810,15,1,1,True,
train,9927,1022,4271,3,1338528931,4,1,1,True,
train,9928,3005,4123,3,1338851033,10,3,3,True,
train,9929,288,4248,1,1339135637,6,2,2,True,
train,9930,2078,4271,0,1341277601,2,1,1,True,
train,9931,584,3691,3,1341413698,2,2,2,True,
train,9932,1356,3891,3,1335219079,81,1,1,True,
train,9933,4123,3005,3,1341592950,3,1,2,True,
train,9934,4123,1390,1,1341830454,3,2,2,True,
train,9935,4123,3298,2,1342182061,14,5,8,True,
train,9936,2078,3298,2,1342425197,3,6,9,True,
train,9937,4907,2078,2,1342607980,5,2,3,True,
train,9938,2083,4271,2,1343118896,3,1,1,True,
train,9939,2078,2083,2,1343644405,8,4,8,True,
train,9940,4123,3005,7,1344189768,2,2,3,True,
train,9941,3980,1288,1,1344920689,2,2,2,True,
train,9942,1075,288,1,1345181771,9,4,4,True,
train,9943,2083,3891,0,1335408212,4,5,11,True,
train,9944,2730,3516,7,1345372908,3,3,4,True,
train,9945,1048,1387,7,1347195149,4,2,2,True,
train,9946,4271,4123,7,1347719964,13,3,4,True,
train,9947,2078,3005,3,1349971525,4,2,3,True,
train,9948,2083,2346,2,1350981345,3,4,4,True,
train,9949,4971,4123,0,1351470267,17,3,3,True,
train,9950,4123,4271,3,1351818082,9,2,2,True,
train,9951,4123,3005,3,1352222740,5,3,5,True,
train,9952,3891,4123,5,1335690019,2,1,1,True,
train,9953,348,3005,2,1336996838,4,1,1,True,
train,9954,765,3742,6,1337423738,3,1,1,True,
train,9955,4493,59,5,1347693290,4,2,2,True,
train,9956,451,3466,2,1336732663,2,1,1,True,
train,9957,672,825,3,1334325077,4,1,1,True,
train,9958,562,562,7,1336913639,5,2,2,True,
train,9959,3983,909,1,1333518369,4,1,1,True,
train,9960,3983,966,0,1336444818,7,2,7,True,
train,9961,3983,966,0,1337222410,16,3,11,True,
train,9962,966,909,0,1337655130,6,14,21,True,
train,9963,966,909,1,1338270127,13,8,14,True,
train,9964,909,918,1,1338450825,4,2,6,True,
train,9965,3983,966,6,1338703627,2,5,6,True,
train,9966,918,539,0,1339042251,13,1,1,True,
train,9967,966,3983,3,1339176348,3,3,3,True,
train,9968,3983,966,4,1333842054,5,1,1,True,
train,9969,909,2798,1,1339425613,8,2,3,True,
train,9970,966,909,1,1339998255,6,10,18,True,
train,9971,3983,909,0,1342492122,2,18,35,True,
train,9972,909,918,0,1334207935,14,1,1,True,
train,9973,909,918,1,1334568578,8,1,2,True,
train,9974,3983,966,1,1334895625,6,3,4,True,
train,9975,909,918,1,1335250163,11,2,4,True,
train,9976,966,909,5,1335680133,5,1,2,True,
train,9977,3983,966,0,1336004186,2,2,6,True,
train,9978,727,728,3,1344936548,2,1,1,True,
train,9979,2215,728,1,1352439300,2,1,1,True,
train,9980,3050,620,7,1336915082,6,4,4,True,
train,9981,1691,670,3,1337132344,3,4,4,True,
train,9982,88,584,6,1338178999,3,4,4,True,
train,9983,3125,578,7,1339264721,2,8,8,True,
train,9984,396,157,7,1334473673,3,1,1,True,
train,9985,1786,587,6,1341746253,2,1,1,True,
train,9986,2763,157,7,1335065477,3,2,2,True,
train,9987,157,83,3,1335532537,2,1,1,True,
train,9988,1575,3329,6,1335687866,3,1,1,True,
train,9989,980,995,1,1336455988,2,1,1,True,
train,9990,611,356,1,1337209886,5,13,14,True,
train,9991,505,1166,3,1339222340,5,1,1,True,
train,9992,916,462,3,1334302466,9,2,2,True,
train,9993,293,179,1,1341387034,2,12,13,True,
train,9994,4452,293,6,1341723601,2,1,1,True,
train,9995,995,1893,2,1334729262,2,1,1,True,
train,9996,942,2100,1,1335323272,2,1,1,True,
train,9997,875,473,0,1333506006,4,2,2,True,
train,9998,156,1347,0,1336964420,4,3,4,True,
train,9999,1347,3350,2,1338271274,3,1,1,True,
train,10000,3350,1347,2,1338533708,2,1,2,True,
train,10001,1347,3350,6,1339308019,6,2,2,True,
train,10002,3350,1347,2,1339570506,4,2,8,True,
train,10003,1347,3350,6,1339999213,2,2,3,True,
train,10004,3350,1347,6,1341730503,11,1,3,True,
train,10005,473,1590,0,1333983592,3,1,1,True,
train,10006,1347,3350,2,1342072816,2,2,10,True,
train,10007,1347,3350,2,1342591218,5,2,12,True,
train,10008,3350,1347,2,1343631314,3,2,16,True,
train,10009,3203,1347,4,1335672012,35,2,4,True,
train,10010,1620,666,1,1341524162,2,3,3,True,
train,10011,666,1324,3,1335238031,2,3,3,True,
train,10012,338,233,5,1336910844,4,3,3,True,
train,10013,4436,3988,7,1337411471,3,1,1,True,
train,10014,32,4020,3,1338265647,3,3,3,True,
train,10015,1425,629,3,1339513123,14,3,3,True,
train,10016,576,232,3,1341379486,5,11,11,True,
train,10017,301,283,3,1342200971,3,1,1,True,
train,10018,2266,716,1,1341818399,2,2,2,True,
train,10019,356,1061,5,1339222204,6,3,4,True,
train,10020,1200,3441,2,1333523147,7,1,1,True,
train,10021,1498,85,0,1352224166,2,1,1,True,
train,10022,348,1200,1,1333684460,3,2,2,True,
train,10023,1498,357,3,1334384074,22,1,1,True,
train,10024,1200,3441,2,1334907145,22,1,2,True,
train,10025,348,1180,1,1335265810,7,2,2,True,
train,10026,348,1866,0,1346856705,2,1,1,True,
train,10027,2422,909,7,1347726853,4,10,11,True,
train,10028,4945,1641,3,1351309393,11,2,3,True,
train,10029,348,1641,0,1351812225,5,9,58,True,
train,10030,348,1641,1,1352262757,3,1,2,True,
train,10031,3611,4908,6,1344700211,6,1,1,True,
train,10032,4908,1641,3,1344945414,3,1,2,True,
train,10033,783,1021,3,1336193596,2,1,1,True,
train,10034,1550,783,3,1336645364,4,3,3,True,
train,10035,911,783,6,1336818197,3,1,1,True,
train,10036,783,2781,3,1337354564,2,3,3,True,
train,10037,783,2781,6,1333821616,2,1,1,True,
train,10038,431,85,3,1339504031,2,8,8,True,
train,10039,1550,2421,2,1341451645,5,1,1,True,
train,10040,2421,783,2,1345261481,2,5,6,True,
train,10041,18,2421,7,1334542406,6,1,1,True,
train,10042,783,1463,3,1334830489,2,1,1,True,
train,10043,2421,2421,1,1335230453,2,1,1,True,
train,10044,2421,1550,0,1335522899,2,1,1,True,
train,10045,2935,2634,0,1333587308,13,1,1,True,
train,10046,2238,4120,1,1337685133,10,2,2,True,
train,10047,2532,4430,0,1337847961,5,2,2,True,
train,10048,2532,4430,1,1338356680,25,4,12,True,
train,10049,2532,4430,1,1338868995,16,4,13,True,
train,10050,1167,1167,0,1339121780,7,3,6,True,
train,10051,1167,2634,0,1339464689,18,4,20,True,
train,10052,2532,4430,1,1339651728,6,4,14,True,
train,10053,4120,4430,1,1339994214,7,5,15,True,
train,10054,4120,4430,0,1340253672,3,3,5,True,
train,10055,2634,3449,5,1333862041,9,1,1,True,
train,10056,4120,4430,0,1340767466,2,3,6,True,
train,10057,2238,4430,4,1341117017,6,2,2,True,
train,10058,4120,2532,0,1341281753,4,4,9,True,
train,10059,2532,4430,0,1341453156,3,3,7,True,
train,10060,4120,4430,7,1341687331,8,1,3,True,
train,10061,2935,4430,0,1341800347,3,4,8,True,
train,10062,2634,4120,0,1341972934,4,4,16,True,
train,10063,2634,970,0,1342145482,8,1,1,True,
train,10064,2532,2532,6,1342249789,5,2,2,True,
train,10065,4430,4430,3,1342496109,11,2,7,True,
train,10066,2634,3449,0,1334284173,32,1,1,True,
train,10067,2634,2935,3,1342661086,2,6,12,True,
train,10068,4120,4430,0,1343614751,8,5,11,True,
train,10069,4120,4430,0,1344217349,3,5,12,True,
train,10070,4120,4430,0,1344564497,2,5,13,True,
train,10071,2935,2634,0,1344820452,5,5,33,True,
train,10072,2935,2634,0,1345166724,2,5,34,True,
train,10073,2634,4120,0,1345427572,3,4,21,True,
train,10074,1729,4430,7,1345304996,7,2,4,True,
train,10075,2532,3449,5,1334468199,10,3,3,True,
train,10076,4120,4430,0,1346895694,2,5,14,True,
train,10077,4120,4430,4,1347672830,3,4,5,True,
train,10078,2634,4120,4,1347764565,2,3,5,True,
train,10079,2532,4430,2,1335453725,52,1,2,True,
train,10080,2532,4430,5,1335679069,10,1,3,True,
train,10081,2634,4430,1,1335938025,6,4,8,True,
train,10082,2634,2238,7,1336235061,16,1,2,True,
train,10083,1167,2634,7,1337441769,84,3,6,True,
train,10084,4011,1559,7,1338774530,4,1,1,True,
train,10085,105,288,3,1339147181,7,8,9,True,
train,10086,4016,269,3,1339510907,4,2,5,True,
train,10087,1502,1559,0,1339984154,3,2,3,True,
train,10088,4016,269,3,1340720429,3,2,6,True,
train,10089,51,1843,7,1341076200,2,4,4,True,
train,10090,192,2906,0,1341214309,2,4,6,True,
train,10091,4016,269,3,1336487499,6,2,2,True,
train,10092,2885,2887,2,1343396308,2,2,2,True,
train,10093,1266,1803,2,1346846027,3,4,4,True,
train,10094,61,30,7,1347713357,2,3,3,True,
train,10095,1559,1502,0,1337217099,8,10,11,True,
train,10096,1661,348,2,1337764755,2,28,43,True,
train,10097,2887,1574,3,1337953428,5,1,1,True,
train,10098,4016,269,3,1338300960,2,2,4,True,
train,10099,1816,3251,7,1333850879,3,1,1,True,
train,10100,3816,763,2,1337946961,2,1,1,True,
train,10101,1911,3816,5,1338109978,2,1,1,True,
train,10102,1686,1911,1,1338290226,4,3,5,True,
train,10103,3816,1911,3,1338857556,6,6,7,True,
train,10104,2075,763,5,1339223749,10,3,3,True,
train,10105,521,3816,2,1341322228,4,2,2,True,
train,10106,1955,2523,1,1341533012,3,2,4,True,
train,10107,3568,1911,2,1333973437,2,1,1,True,
train,10108,3816,1463,7,1341787069,4,5,5,True,
train,10109,856,1463,6,1342400170,3,5,5,True,
train,10110,1911,1928,4,1343440384,2,1,1,True,
train,10111,404,3816,6,1344178616,2,3,3,True,
train,10112,1911,3816,3,1344871870,3,2,2,True,
train,10113,1914,1911,2,1334216423,6,2,2,True,
train,10114,2523,1956,0,1347585199,3,5,9,True,
train,10115,3251,1911,5,1351409144,3,3,3,True,
train,10116,3684,3360,0,1352258301,3,3,5,True,
train,10117,3251,1911,4,1334461011,8,1,1,True,
train,10118,3684,1911,0,1335336122,22,1,1,True,
train,10119,3251,3251,4,1335671637,13,2,2,True,
train,10120,3251,1911,2,1335872398,2,3,3,True,
train,10121,3360,1911,1,1336560406,26,2,4,True,
train,10122,1712,4112,7,1336905553,5,1,1,True,
train,10123,4842,3731,3,1338286332,5,2,2,True,
train,10124,2613,3838,5,1339306869,2,1,1,True,
train,10125,941,3378,1,1341597812,8,2,2,True,
train,10126,1018,2839,3,1347639085,2,3,3,True,
train,10127,2097,1816,6,1336840506,3,3,3,True,
train,10128,4887,4887,3,1352220760,4,3,3,True,
train,10129,3378,3838,3,1337228775,7,1,1,True,
train,10130,3731,3838,3,1337782591,2,2,2,True,
train,10131,2314,3731,2,1337932908,2,2,2,True,
train,10132,803,1472,2,1337945358,2,1,1,True,
train,10133,1374,404,0,1339570212,2,20,46,True,
train,10134,243,207,3,1344603650,2,3,3,True,
train,10135,232,174,3,1334831417,2,1,1,True,
train,10136,85,1381,3,1336136421,2,3,3,True,
train,10137,1446,1446,0,1336567289,4,4,11,True,
train,10138,1648,1446,0,1337345439,11,5,16,True,
train,10139,1446,551,0,1337652688,4,2,9,True,
train,10140,1446,1446,3,1338857545,2,3,10,True,
train,10141,2441,1446,0,1339117001,5,5,21,True,
train,10142,551,1446,0,1339589032,9,5,24,True,
train,10143,1446,1446,3,1341275412,2,3,14,True,
train,10144,1446,1446,0,1342172579,2,5,27,True,
train,10145,1648,1446,2,1342483923,2,3,4,True,
train,10146,1446,1446,3,1334190855,6,1,1,True,
train,10147,334,1446,2,1334926813,15,2,2,True,
train,10148,551,1446,0,1335530002,11,4,7,True,
train,10149,1446,1446,0,1336136553,4,4,9,True,
train,10150,3408,716,7,1336281191,5,2,2,True,
train,10151,3408,4448,2,1336482981,2,1,1,True,
train,10152,4448,4448,3,1337187695,5,1,1,True,
train,10153,4842,4448,2,1338189727,4,3,3,True,
train,10154,3408,3394,7,1334403205,2,1,1,True,
train,10155,3394,3408,2,1334827110,2,1,1,True,
train,10156,3394,4448,4,1335666163,5,1,1,True,
train,10157,797,1969,2,1338308585,2,2,2,True,
train,10158,1969,3160,3,1338860928,2,2,2,True,
train,10159,3160,1969,7,1339195557,7,2,3,True,
train,10160,1312,3160,3,1339548910,7,3,4,True,
train,10161,3160,1860,0,1341340504,2,2,5,True,
train,10162,1860,1860,1,1336166853,5,1,1,True,
train,10163,3160,3160,2,1337633317,3,1,1,True,
train,10164,4160,3020,3,1336754259,3,1,1,True,
train,10165,410,3556,2,1337216017,3,1,1,True,
train,10166,1794,1152,3,1334989108,3,1,1,True,
train,10167,994,356,0,1336523913,8,30,58,True,
train,10168,356,994,7,1336824291,9,2,2,True,
train,10169,356,994,6,1337418285,20,2,3,True,
train,10170,994,356,2,1337647044,4,30,40,True,
train,10171,356,356,0,1337936386,2,45,98,True,
train,10172,356,356,0,1338278453,3,45,102,True,
train,10173,994,356,2,1338510817,2,33,48,True,
train,10174,994,356,0,1338856574,3,50,113,True,
train,10175,356,994,2,1339148407,8,3,23,True,
train,10176,356,994,2,1339580488,4,4,25,True,
train,10177,994,356,0,1340238705,2,57,142,True,
train,10178,994,356,2,1341535306,13,35,53,True,
train,10179,356,994,2,1342172577,6,9,37,True,
train,10180,190,994,5,1334397925,5,1,1,True,
train,10181,356,356,0,1342602073,8,63,174,True,
train,10182,356,356,0,1343120176,2,63,177,True,
train,10183,190,2530,6,1343476124,2,1,1,True,
train,10184,356,994,0,1343641284,2,20,74,True,
train,10185,356,994,0,1344591600,6,21,77,True,
train,10186,356,994,0,1344920369,3,21,79,True,
train,10187,356,356,0,1334826589,6,18,29,True,
train,10188,356,356,0,1335517297,7,24,42,True,
train,10189,356,233,0,1336013121,2,3,4,True,
train,10190,1880,1880,3,1336733201,2,2,2,True,
train,10191,429,315,7,1338099914,3,1,1,True,
train,10192,220,4567,2,1334034935,4,1,1,True,
train,10193,429,1629,5,1339928141,2,1,1,True,
train,10194,492,3253,3,1345115877,2,1,1,True,
train,10195,3206,4978,3,1352249395,2,7,7,True,
train,10196,3976,1773,1,1334555010,4,1,1,True,
train,10197,796,605,7,1335074346,5,1,1,True,
train,10198,946,3568,5,1335673402,2,1,1,True,
train,10199,924,3846,7,1338811748,4,2,2,True,
train,10200,945,3846,3,1339155353,2,1,1,True,
train,10201,3889,3846,7,1335108068,2,1,1,True,
train,10202,3889,1712,7,1336377605,2,1,1,True,
train,10203,4359,2482,7,1339335970,2,1,2,True,
train,10204,1465,2808,3,1341833801,2,2,4,True,
train,10205,2131,2131,0,1342593731,3,1,1,True,
train,10206,4359,2482,4,1344759537,2,1,1,True,
train,10207,2482,2808,7,1335022691,2,1,1,True,
train,10208,4359,2482,7,1336858710,5,1,1,True,
train,10209,2482,2482,0,1337084019,2,1,1,True,
train,10210,2808,1465,6,1337416445,2,3,3,True,
train,10211,2808,2482,3,1338211965,4,2,4,True,
train,10212,3719,3666,3,1338258051,13,4,4,True,
train,10213,3666,3719,7,1338739555,3,2,2,True,
train,10214,3864,2669,7,1339313243,4,3,3,True,
train,10215,3027,1896,2,1339491642,5,9,12,True,
train,10216,4822,3666,3,1336957701,4,1,1,True,
train,10217,1468,3666,3,1337657094,2,2,2,True,
train,10218,2559,2663,2,1334385571,8,1,1,True,
train,10219,4681,3306,0,1337213308,17,5,13,True,
train,10220,3267,4681,4,1337408943,6,1,1,True,
train,10221,4681,4681,2,1337635867,4,5,8,True,
train,10222,4680,4681,3,1338290050,5,2,4,True,
train,10223,2786,2650,0,1338514819,6,2,4,True,
train,10224,4681,4755,7,1339171713,4,1,1,True,
train,10225,4681,4681,7,1339289037,2,3,4,True,
train,10226,4755,4681,3,1339624723,21,5,9,True,
train,10227,3783,3717,7,1341073330,2,1,1,True,
train,10228,3717,4681,3,1341341671,5,6,11,True,
train,10229,4752,4681,3,1341833488,4,6,12,True,
train,10230,4752,4681,3,1341921266,3,6,13,True,
train,10231,4752,3717,7,1342200434,14,4,5,True,
train,10232,4681,3717,2,1342465797,9,4,4,True,
train,10233,3717,4752,7,1343506258,2,2,3,True,
train,10234,4752,3717,7,1345230108,3,4,8,True,
train,10235,3788,3788,0,1334889481,17,3,7,True,
train,10236,3788,3788,0,1335224556,2,3,9,True,
train,10237,4680,4681,7,1335613262,9,1,1,True,
train,10238,4680,4681,0,1336162737,6,3,4,True,
train,10239,4680,3783,0,1336740320,20,1,1,True,
train,10240,193,31,7,1333806986,2,1,1,True,
train,10241,573,3758,3,1336833418,2,1,1,True,
train,10242,513,388,7,1338137182,3,3,4,True,
train,10243,121,4511,6,1339328217,6,1,1,True,
train,10244,63,1176,7,1339925540,4,4,4,True,
train,10245,558,2756,7,1341077521,2,6,6,True,
train,10246,3325,3325,7,1341672530,9,1,1,True,
train,10247,254,11,7,1344703787,4,2,2,True,
train,10248,73,11,6,1345281475,2,1,1,True,
train,10249,2841,3463,0,1343604740,2,4,4,True,
train,10250,4863,3463,3,1344554495,3,1,1,True,
train,10251,2820,621,7,1344780277,6,26,27,True,
train,10252,538,538,3,1345278509,3,3,3,True,
train,10253,4863,2841,2,1339204472,6,1,1,True,
train,10254,45,4863,1,1339482828,4,2,2,True,
train,10255,1002,4863,2,1339589070,3,2,2,True,
train,10256,477,4863,0,1339995882,2,1,1,True,
train,10257,824,822,2,1340187070,2,2,2,True,
train,10258,1384,1343,1,1335170759,4,1,2,True,
train,10259,2674,1104,3,1335359258,4,1,1,True,
train,10260,2674,1104,4,1335676457,3,1,2,True,
train,10261,1384,1343,2,1336086776,2,1,1,True,
train,10262,738,1384,0,1336361375,2,1,3,True,
train,10263,269,738,3,1336542346,2,2,2,True,
train,10264,738,4817,0,1337330752,11,1,1,True,
train,10265,4016,269,3,1338300667,4,2,4,True,
train,10266,1384,1104,2,1339154722,2,3,3,True,
train,10267,1104,1343,5,1339389035,3,1,1,True,
train,10268,1104,738,5,1339984647,2,2,3,True,
train,10269,1343,1384,0,1342502410,2,2,5,True,
train,10270,738,1384,1,1334117383,2,1,1,True,
train,10271,532,738,5,1334537824,4,1,1,True,
train,10272,1384,1343,1,1334735208,2,1,1,True,
train,10273,2524,2524,0,1336096185,2,1,4,True,
train,10274,2524,2524,0,1336529318,6,1,8,True,
train,10275,4099,2524,7,1336953082,2,1,1,True,
train,10276,4004,2524,0,1338512860,3,3,10,True,
train,10277,2524,2524,0,1338854255,2,3,12,True,
train,10278,2524,2524,0,1339545178,7,3,15,True,
train,10279,1489,2912,6,1345281747,5,1,1,True,
train,10280,2524,2524,0,1334621916,3,1,2,True,
train,10281,3586,3802,0,1336137069,3,3,3,True,
train,10282,1480,3586,0,1336526259,4,1,2,True,
train,10283,1480,1480,0,1336728031,2,3,8,True,
train,10284,3677,1480,0,1337217380,9,4,12,True,
train,10285,1480,3586,0,1337653636,4,1,5,True,
train,10286,3586,1480,0,1337927015,2,4,14,True,
train,10287,1480,677,2,1339141200,5,4,4,True,
train,10288,3586,3677,0,1339627228,3,2,4,True,
train,10289,1480,3586,0,1341278061,4,1,10,True,
train,10290,3586,1480,0,1342175330,8,4,21,True,
train,10291,1480,3586,0,1342489269,4,1,14,True,
train,10292,1480,3586,0,1345428146,2,1,15,True,
train,10293,3677,1480,0,1351042515,4,4,23,True,
train,10294,1480,3677,2,1334959242,4,1,1,True,
train,10295,3090,4720,3,1333516897,3,1,1,True,
train,10296,4398,4398,2,1337297235,27,4,5,True,
train,10297,1523,698,0,1338279845,6,13,14,True,
train,10298,2101,4398,3,1338817565,8,6,11,True,
train,10299,992,4398,2,1339171126,5,6,7,True,
train,10300,160,3588,2,1341413528,5,2,2,True,
train,10301,4398,3090,3,1334118575,8,1,1,True,
train,10302,2048,1909,5,1341714269,4,1,1,True,
train,10303,4398,3090,0,1342077847,4,4,5,True,
train,10304,2048,4103,2,1342600207,6,1,2,True,
train,10305,568,2717,6,1344681478,6,1,1,True,
train,10306,2885,977,0,1350342098,2,11,22,True,
train,10307,4689,4971,4,1351441634,2,5,5,True,
train,10308,2617,4398,4,1335009123,8,1,1,True,
train,10309,477,4398,3,1335194098,3,2,3,True,
train,10310,162,4398,3,1336540608,12,3,4,True,
train,10311,2339,192,1,1333525745,4,1,1,True,
train,10312,670,620,5,1336203499,6,1,1,True,
train,10313,620,670,2,1336629906,6,1,1,True,
train,10314,2339,2339,7,1336816522,4,2,2,True,
train,10315,457,58,3,1337965513,4,3,3,True,
train,10316,2339,1463,3,1338272678,3,12,12,True,
train,10317,55,2133,7,1338660864,2,1,1,True,
train,10318,4472,2339,7,1333822530,2,1,1,True,
train,10319,760,286,3,1334167853,4,1,1,True,
train,10320,232,2339,2,1334564286,5,2,2,True,
train,10321,2339,2339,2,1335402676,10,5,5,True,
train,10322,116,192,6,1335613486,2,10,11,True,
train,10323,4806,4806,5,1336196844,3,13,13,True,
train,10324,949,4822,6,1336895355,2,3,3,True,
train,10325,384,946,5,1339315820,4,2,2,True,
train,10326,233,3,4,1347717163,2,2,2,True,
train,10327,1143,664,5,1335091098,9,1,1,True,
train,10328,3208,949,3,1335331534,2,2,2,True,
train,10329,110,949,7,1335674524,4,1,1,True,
train,10330,2886,1602,2,1336444422,2,1,1,True,
train,10331,369,833,7,1336835892,5,4,5,True,
train,10332,961,430,3,1337357153,5,4,4,True,
train,10333,961,1602,3,1337646318,2,3,3,True,
train,10334,1602,2886,0,1338287991,2,1,4,True,
train,10335,1616,1881,7,1334412299,6,1,1,True,
train,10336,982,1602,1,1339114702,3,1,1,True,
train,10337,385,4894,2,1341410042,4,5,5,True,
train,10338,1322,987,6,1341813810,2,1,1,True,
train,10339,621,270,3,1344613415,4,4,4,True,
train,10340,1233,679,2,1346847382,2,3,3,True,
train,10341,1756,1616,7,1335613898,2,1,1,True,
train,10342,430,2886,7,1336172664,8,1,1,True,
train,10343,3115,2511,3,1333496505,2,1,1,True,
train,10344,2511,4044,0,1337238791,13,1,11,True,
train,10345,4108,4044,3,1337422331,2,3,6,True,
train,10346,2144,585,3,1337650895,3,3,3,True,
train,10347,2511,4044,0,1338276287,5,1,13,True,
train,10348,2511,4044,0,1338535268,2,1,14,True,
train,10349,4044,2511,7,1338767297,3,1,2,True,
train,10350,4450,4044,2,1339150467,4,3,9,True,
train,10351,2511,4108,0,1339994254,5,1,2,True,
train,10352,4044,4044,3,1341497802,13,3,9,True,
train,10353,2086,4044,3,1342146152,11,4,12,True,
train,10354,4108,416,6,1344700766,4,2,2,True,
train,10355,4044,4044,7,1334985775,2,1,1,True,
train,10356,4044,2542,7,1345424732,2,3,3,True,
train,10357,4044,4108,6,1345289777,4,1,2,True,
train,10358,4044,4108,7,1347722211,2,3,4,True,
train,10359,4044,2511,7,1350086017,5,1,3,True,
train,10360,4044,4044,2,1350567462,2,4,13,True,
train,10361,4044,4044,3,1335264046,4,1,1,True,
train,10362,4108,4044,7,1335622311,4,2,2,True,
train,10363,4044,842,7,1336190358,13,4,4,True,
train,10364,4044,4044,2,1336747805,13,2,5,True,
train,10365,3707,3021,6,1337421563,33,2,4,True,
train,10366,2401,3669,3,1337780375,12,1,6,True,
train,10367,2401,3669,7,1338126219,18,1,6,True,
train,10368,2329,1755,1,1338443156,5,1,1,True,
train,10369,2401,3669,7,1338634702,15,1,7,True,
train,10370,2401,3669,3,1338826371,7,1,7,True,
train,10371,3021,3021,2,1339400513,46,3,5,True,
train,10372,3533,3707,2,1334737617,15,2,2,True,
train,10373,3021,3982,7,1341061378,2,2,4,True,
train,10374,2401,3669,3,1341234134,10,1,8,True,
train,10375,190,190,2,1342173101,12,16,20,True,
train,10376,3533,3707,2,1344502233,11,4,7,True,
train,10377,2064,2575,2,1344839955,4,1,4,True,
train,10378,2937,634,2,1344938118,2,3,3,True,
train,10379,2401,3669,3,1347634593,29,2,11,True,
train,10380,2401,3669,2,1334913004,2,1,1,True,
train,10381,3707,2401,6,1335600683,11,1,1,True,
train,10382,2401,3669,3,1336065937,28,1,1,True,
train,10383,2401,3669,3,1336472375,47,1,2,True,
train,10384,2329,3707,2,1336641289,17,3,5,True,
train,10385,2401,3669,7,1336912071,39,1,5,True,
train,10386,2401,3669,3,1337020329,15,1,3,True,
train,10387,6,2641,3,1337210861,3,1,1,True,
train,10388,2156,815,4,1337395931,2,1,1,True,
train,10389,1806,404,1,1337579681,2,6,6,True,
train,10390,683,2641,0,1338252125,2,1,2,True,
train,10391,3724,308,4,1333867775,4,1,1,True,
train,10392,484,484,4,1334455518,2,2,2,True,
train,10393,683,580,0,1335227840,5,4,6,True,
train,10394,1350,347,0,1337213347,4,4,9,True,
train,10395,662,1350,3,1338249733,5,3,4,True,
train,10396,347,563,0,1338806935,2,2,2,True,
train,10397,3634,861,2,1339139045,6,1,1,True,
train,10398,1350,563,0,1341315788,3,2,4,True,
train,10399,766,563,2,1334138203,8,1,1,True,
train,10400,563,1350,3,1334794052,8,1,1,True,
train,10401,766,356,2,1350638044,2,46,69,True,
train,10402,1350,1499,0,1351175543,8,1,1,True,
train,10403,1499,4971,7,1351436649,3,16,16,True,
train,10404,1350,347,0,1352257575,2,7,17,True,
train,10405,1125,347,0,1335401881,9,3,5,True,
train,10406,1499,974,7,1335678197,5,1,1,True,
train,10407,353,320,5,1336219862,6,1,1,True,
train,10408,1350,347,0,1336539917,7,4,8,True,
train,10409,963,4127,7,1336910288,6,1,1,True,
train,10410,856,509,4,1336220847,5,4,4,True,
train,10411,3246,1164,3,1336566321,5,1,3,True,
train,10412,1164,3246,2,1337179912,13,1,1,True,
train,10413,3246,1362,3,1337654106,4,5,8,True,
train,10414,3246,1965,7,1338119061,5,3,3,True,
train,10415,1772,3246,2,1338294072,2,2,2,True,
train,10416,3246,1362,3,1338861044,11,5,10,True,
train,10417,1362,1362,1,1339471072,4,1,1,True,
train,10418,1164,3246,5,1334457202,2,1,1,True,
train,10419,3246,1164,3,1342078587,2,1,4,True,
train,10420,1164,3246,2,1342496671,2,2,3,True,
train,10421,1164,1164,7,1335066110,3,2,2,True,
train,10422,2237,357,2,1336103454,2,1,1,True,
train,10423,353,3941,6,1336293216,2,1,1,True,
train,10424,2237,979,2,1336782348,2,10,14,True,
train,10425,2237,353,2,1337234532,5,4,4,True,
train,10426,2026,4964,0,1350021266,2,1,1,True,
train,10427,3941,2026,2,1351229623,2,1,1,True,
train,10428,825,348,2,1334365907,2,10,13,True,
train,10429,353,736,5,1334542618,2,1,1,True,
