split,sample_idx,target_poi_id,target_epoch,traj_len,positive_unique_count,positive_fact_count,parsed_ok,note
train,9196,2109,1336045542,4,5,7,True,
train,9197,1122,1341797853,2,8,20,True,
train,9198,627,1342402362,2,2,2,True,
train,9199,782,1342615290,4,0,0,True,
train,9200,1122,1334887876,2,1,1,True,
train,9201,2834,1337252763,40,11,33,True,
train,9202,1538,1337645252,3,19,41,True,
train,9203,4747,1338284709,4,8,23,True,
train,9204,2782,1338861149,9,15,27,True,
train,9205,2782,1339377358,5,19,34,True,
train,9206,4747,1347644385,2,11,29,True,
train,9207,4747,1334715365,3,0,0,True,
train,9208,2834,1335406383,21,2,6,True,
train,9209,2834,1336186321,8,6,14,True,
train,9210,621,1336385360,8,61,81,True,
train,9211,2834,1336540941,4,7,17,True,
train,9212,1183,1336456559,2,4,5,True,
train,9213,2857,1337151228,3,10,12,True,
train,9214,223,1337409587,2,9,10,True,
train,9215,935,1338294862,7,3,3,True,
train,9216,356,1333933539,3,17,20,True,
train,9217,356,1339206509,2,276,405,True,
train,9218,2891,1341311005,2,2,2,True,
train,9219,2891,1334462026,5,0,0,True,
train,9220,348,1336215470,5,95,178,True,
train,9221,1467,1336913652,3,10,10,True,
train,9222,1386,1337414224,3,11,11,True,
train,9223,536,1338034479,2,2,2,True,
train,9224,300,1333870389,8,0,0,True,
train,9225,1368,1339196628,2,3,3,True,
train,9226,1226,1339981584,2,7,12,True,
train,9227,1226,1334529960,7,1,2,True,
train,9228,1226,1334789844,2,2,4,True,
train,9229,1226,1335165036,8,3,6,True,
train,9230,1226,1335393737,2,4,8,True,
train,9231,1889,1336175602,4,5,10,True,
train,9232,1889,1337206737,11,6,14,True,
train,9233,4008,1337970286,2,7,18,True,
train,9234,4008,1338137231,2,9,20,True,
train,9235,4008,1339062002,3,9,21,True,
train,9236,1889,1339205419,2,7,17,True,
train,9237,1889,1339482826,5,8,18,True,
train,9238,4008,1333866974,3,1,1,True,
train,9239,3397,1334548785,9,1,1,True,
train,9240,1889,1334875044,4,3,4,True,
train,9241,3397,1335249315,3,3,4,True,
train,9242,1889,1335566318,3,4,7,True,
train,9243,2497,1336012890,2,1,2,True,
train,9244,2151,1337359071,2,2,3,True,
train,9245,2010,1337651573,2,2,3,True,
train,9246,181,1338437886,2,11,13,True,
train,9247,1588,1339120697,2,4,4,True,
train,9248,1588,1339566294,8,5,6,True,
train,9249,882,1341829301,9,10,13,True,
train,9250,4384,1334227755,4,1,1,True,
train,9251,367,1344746466,4,10,14,True,
train,9252,2374,1351444989,3,4,5,True,
train,9253,3667,1352210370,2,5,5,True,
train,9254,1416,1335060472,2,3,3,True,
train,9255,1123,1335263936,2,1,5,True,
train,9256,1123,1335516437,2,2,6,True,
train,9257,2560,1334879993,2,1,1,True,
train,9258,2560,1335400323,5,2,6,True,
train,9259,2560,1335587648,2,3,9,True,
train,9260,1341,1337205759,4,1,2,True,
train,9261,1341,1339020156,3,2,5,True,
train,9262,1341,1340057073,2,3,7,True,
train,9263,4444,1333522152,3,1,1,True,
train,9264,534,1336914650,4,5,5,True,
train,9265,3952,1338289701,7,2,2,True,
train,9266,3952,1339250828,7,4,5,True,
train,9267,3952,1341209169,2,4,6,True,
train,9268,4897,1342161033,20,1,2,True,
train,9269,4897,1342485482,7,2,4,True,
train,9270,4897,1343093786,2,2,5,True,
train,9271,1465,1345393777,2,30,41,True,
train,9272,4444,1334072913,3,2,3,True,
train,9273,913,1351061101,4,7,7,True,
train,9274,4063,1334319233,3,1,1,True,
train,9275,3952,1334824917,7,0,0,True,
train,9276,4237,1335677354,3,6,6,True,
train,9277,1738,1336559987,15,6,14,True,
train,9278,1305,1336822044,13,5,5,True,
train,9279,979,1337308663,21,73,126,True,
train,9280,3081,1337647567,7,9,15,True,
train,9281,2229,1337932443,7,15,17,True,
train,9282,3081,1338272369,4,9,16,True,
train,9283,3081,1338511276,4,10,17,True,
train,9284,1565,1338852951,7,16,34,True,
train,9285,1139,1339628351,32,17,39,True,
train,9286,1139,1334015455,2,1,1,True,
train,9287,1565,1339977902,3,17,42,True,
train,9288,1565,1340236650,3,18,43,True,
train,9289,4512,1334315608,10,7,7,True,
train,9290,1565,1334880048,16,3,6,True,
train,9291,4593,1334997323,3,2,2,True,
train,9292,1565,1335225386,5,4,10,True,
train,9293,1565,1335397218,3,5,12,True,
train,9294,2899,1335520898,4,2,2,True,
train,9295,1738,1336125791,12,6,13,True,
train,9296,2340,1345428549,3,6,6,True,
train,9297,3848,1351730494,3,6,23,True,
train,9298,4937,1346851257,6,1,1,True,
train,9299,4937,1347713005,18,2,7,True,
train,9300,3848,1350091568,8,4,14,True,
train,9301,4971,1351404703,20,6,6,True,
train,9302,3722,1335483542,16,1,1,True,
train,9303,4377,1339715800,5,2,5,True,
train,9304,2280,1339892865,3,10,10,True,
train,9305,3968,1340227699,8,6,8,True,
train,9306,4367,1342924044,5,5,8,True,
train,9307,4377,1343502933,7,5,8,True,
train,9308,3722,1335656350,13,1,2,True,
train,9309,3722,1335886421,2,2,3,True,
train,9310,3722,1337413476,25,5,7,True,
train,9311,3968,1337768523,5,3,4,True,
train,9312,3722,1338033779,2,5,8,True,
train,9313,3722,1339594204,45,7,13,True,
train,9314,2506,1333583703,7,0,0,True,
train,9315,2049,1336220423,9,15,32,True,
train,9316,2049,1337404131,46,18,48,True,
train,9317,2506,1337654030,5,7,12,True,
train,9318,2049,1337810756,3,19,51,True,
train,9319,2224,1337929360,8,10,17,True,
train,9320,2318,1338040136,2,7,9,True,
train,9321,4132,1338302612,4,5,6,True,
train,9322,3075,1333853661,10,0,0,True,
train,9323,4711,1339181336,3,12,26,True,
train,9324,2049,1339465639,2,29,65,True,
train,9325,739,1339837304,2,29,29,True,
train,9326,2289,1340004893,5,13,14,True,
train,9327,479,1340242309,5,15,17,True,
train,9328,1283,1340763852,8,9,9,True,
train,9329,1261,1334126267,6,1,1,True,
train,9330,2049,1341470052,8,38,77,True,
train,9331,2049,1341738835,12,40,83,True,
train,9332,1261,1342606407,26,17,20,True,
train,9333,357,1343119102,2,19,19,True,
train,9334,1000,1343625861,22,10,14,True,
train,9335,3157,1334393563,8,3,5,True,
train,9336,2049,1334617737,5,7,12,True,
train,9337,2506,1334793049,10,2,2,True,
train,9338,2049,1334940047,5,10,18,True,
train,9339,2506,1335399200,30,5,6,True,
train,9340,2318,1335653361,14,3,3,True,
train,9341,3831,1339131295,3,12,54,True,
train,9342,582,1345257182,4,3,3,True,
train,9343,1097,1347187191,2,10,12,True,
train,9344,536,1347699197,3,7,7,True,
train,9345,488,1351077816,2,31,47,True,
train,9346,939,1336212173,3,7,7,True,
train,9347,480,1338637762,2,25,27,True,
train,9348,3342,1333967359,7,0,0,True,
train,9349,125,1341064891,2,8,8,True,
train,9350,125,1341497132,6,9,9,True,
train,9351,405,1342867702,2,57,59,True,
train,9352,1176,1344854275,4,23,23,True,
train,9353,125,1347708786,2,11,11,True,
train,9354,429,1334398778,2,6,7,True,
train,9355,3999,1351121502,11,2,4,True,
train,9356,4433,1351711873,4,3,4,True,
train,9357,4433,1352229228,11,4,6,True,
train,9358,3999,1349997305,4,0,0,True,
train,9359,4489,1335528550,6,1,3,True,
train,9360,4797,1337911997,3,0,0,True,
train,9361,4489,1338293108,19,2,6,True,
train,9362,3689,1338515556,5,3,5,True,
train,9363,3661,1338857665,10,4,7,True,
train,9364,2433,1339204195,10,6,10,True,
train,9365,4797,1339378037,3,4,6,True,
train,9366,4797,1339587578,5,6,8,True,
train,9367,3689,1339721317,2,5,11,True,
train,9368,3689,1340245593,3,6,12,True,
train,9369,4489,1341329428,4,4,9,True,
train,9370,4797,1342402058,4,7,10,True,
train,9371,4797,1344909807,4,8,11,True,
train,9372,4489,1345259373,2,6,12,True,
train,9373,4618,1347709961,3,9,20,True,
train,9374,3688,1335183010,3,0,0,True,
train,9375,1027,1341829968,4,7,7,True,
train,9376,4420,1342480282,3,0,0,True,
train,9377,1027,1343645063,2,7,8,True,
train,9378,404,1347489365,2,153,224,True,
train,9379,4978,1352222865,3,3,3,True,
train,9380,964,1338283250,5,27,45,True,
train,9381,2822,1340775545,2,22,55,True,
train,9382,4893,1341382552,3,18,18,True,
train,9383,271,1336218322,3,35,40,True,
train,9384,3263,1337088333,2,3,3,True,
train,9385,405,1337926316,2,24,26,True,
train,9386,4842,1338187464,2,36,42,True,
train,9387,4728,1339336685,8,1,1,True,
train,9388,192,1341067976,3,134,162,True,
train,9389,4728,1341757050,5,3,4,True,
train,9390,47,1342162375,2,7,7,True,
train,9391,874,1342916450,2,10,10,True,
train,9392,970,1343581075,2,13,13,True,
train,9393,367,1344744888,2,9,13,True,
train,9394,4754,1334541515,6,5,5,True,
train,9395,8,1347724348,8,10,10,True,
train,9396,1708,1351131859,2,8,8,True,
train,9397,4523,1334901959,2,0,0,True,
train,9398,4773,1335068798,5,9,9,True,
train,9399,3672,1335678938,2,2,2,True,
train,9400,28,1335917232,2,3,3,True,
train,9401,4528,1338305156,5,4,13,True,
train,9402,4781,1338826470,5,5,14,True,
train,9403,4132,1339073967,2,9,10,True,
train,9404,4781,1336164994,2,1,2,True,
train,9405,4528,1337247960,27,3,11,True,
train,9406,4781,1337979370,4,3,10,True,
train,9407,4313,1334382821,9,0,0,True,
train,9408,799,1338511756,3,48,59,True,
train,9409,1772,1338975316,2,8,10,True,
train,9410,1822,1339118152,4,6,8,True,
train,9411,1083,1339377593,5,6,7,True,
train,9412,4313,1339481444,3,3,3,True,
train,9413,1772,1334662531,4,2,2,True,
train,9414,799,1344939198,2,61,72,True,
train,9415,1728,1335230007,2,5,5,True,
train,9416,1728,1335403298,4,7,7,True,
train,9417,1083,1335496154,2,2,3,True,
train,9418,1728,1336093995,2,9,10,True,
train,9419,2994,1336103352,3,1,1,True,
train,9420,4790,1336561923,4,0,0,True,
train,9421,306,1336733435,3,2,2,True,
train,9422,3628,1337088933,4,3,5,True,
train,9423,595,1338991055,2,6,6,True,
train,9424,3628,1339506528,5,5,9,True,
train,9425,1846,1341737263,6,5,5,True,
train,9426,595,1346861920,2,10,10,True,
train,9427,309,1347726618,2,22,26,True,
train,9428,3512,1334423122,4,1,2,True,
train,9429,894,1344704928,2,1,1,True,
train,9430,853,1351003437,4,3,3,True,
train,9431,853,1336916939,4,2,2,True,
train,9432,1904,1339226379,3,12,12,True,
train,9433,219,1336887571,6,0,0,True,
train,9434,3705,1337960079,2,4,4,True,
train,9435,736,1338192736,4,17,42,True,
train,9436,974,1341659486,3,5,6,True,
train,9437,963,1344668853,2,77,101,True,
train,9438,4678,1335487650,7,1,2,True,
train,9439,938,1338290659,11,8,10,True,
train,9440,344,1338516931,4,5,5,True,
train,9441,4524,1339255288,28,6,13,True,
train,9442,4524,1344942897,3,6,14,True,
train,9443,4859,1345175481,4,2,3,True,
train,9444,4889,1346841150,4,2,2,True,
train,9445,4524,1347201094,4,7,15,True,
train,9446,2392,1347625591,5,4,5,True,
train,9447,1162,1335688079,4,2,2,True,
train,9448,4518,1350050756,6,2,2,True,
train,9449,4678,1350434030,2,13,31,True,
train,9450,1496,1350636296,2,9,16,True,
train,9451,4524,1351332514,13,10,19,True,
train,9452,4678,1351816360,12,15,36,True,
train,9453,4978,1352258760,8,13,13,True,
train,9454,182,1336122129,11,1,1,True,
train,9455,4678,1336524449,11,3,8,True,
train,9456,1789,1337250451,25,5,9,True,
train,9457,4678,1337650638,6,5,15,True,
train,9458,4522,1337791072,2,3,4,True,
train,9459,4524,1337950775,5,3,7,True,
train,9460,71,1339210541,2,1,1,True,
train,9461,4673,1341663529,2,0,0,True,
train,9462,14,1334468277,5,1,1,True,
train,9463,60,1342165481,4,8,8,True,
train,9464,1524,1351335173,3,4,4,True,
train,9465,14,1334904983,3,1,2,True,
train,9466,534,1337400114,5,5,6,True,
train,9467,4847,1338321356,6,1,2,True,
train,9468,4846,1340709075,3,5,6,True,
train,9469,4846,1341618310,8,6,7,True,
train,9470,4846,1342224906,17,8,10,True,
train,9471,4847,1342487170,4,9,26,True,
train,9472,4846,1342604433,2,9,12,True,
train,9473,1191,1338829672,5,5,6,True,
train,9474,4847,1339060373,3,3,7,True,
train,9475,4846,1339304349,5,3,3,True,
train,9476,4847,1339614584,4,5,12,True,
train,9477,3484,1340007317,6,10,13,True,
train,9478,4846,1340182797,2,4,5,True,
train,9479,801,1336376440,4,2,2,True,
train,9480,356,1336730749,2,152,223,True,
train,9481,3784,1337303978,8,2,3,True,
train,9482,2584,1337595331,2,16,30,True,
train,9483,801,1337930525,2,5,5,True,
train,9484,801,1339050571,4,6,6,True,
train,9485,3784,1339465627,8,6,9,True,
train,9486,2792,1334317404,2,0,0,True,
train,9487,2955,1335360251,2,3,4,True,
train,9488,1329,1335542966,4,7,10,True,
train,9489,356,1336128269,2,128,184,True,
train,9490,3925,1335874836,2,0,0,True,
train,9491,3925,1339124539,3,5,8,True,
train,9492,3925,1344641497,3,6,10,True,
train,9493,3925,1347643806,2,6,11,True,
train,9494,1806,1336358334,2,3,3,True,
train,9495,2448,1351162330,3,3,3,True,
train,9496,1455,1351809038,2,2,2,True,
train,9497,3925,1337388683,3,3,3,True,
train,9498,1771,1338273815,3,0,0,True,
train,9499,4830,1337417471,2,1,1,True,
train,9500,506,1345196699,2,5,5,True,
train,9501,415,1335675257,4,6,7,True,
train,9502,4266,1337182941,20,1,7,True,
train,9503,1285,1342924669,3,1,1,True,
train,9504,3682,1344215562,4,4,4,True,
train,9505,4164,1344686173,13,6,6,True,
train,9506,3770,1345288028,9,10,13,True,
train,9507,1253,1337648757,2,2,6,True,
train,9508,4266,1351188142,4,9,25,True,
train,9509,3682,1351822422,2,5,5,True,
train,9510,1253,1352259947,4,12,20,True,
train,9511,1253,1352435685,2,13,21,True,
train,9512,4164,1337777328,2,0,0,True,
train,9513,4266,1338304127,12,2,11,True,
train,9514,3770,1338807757,9,5,7,True,
train,9515,4266,1339070000,9,4,15,True,
train,9516,1253,1339985963,3,6,12,True,
train,9517,1285,1342493768,4,0,0,True,
train,9518,4253,1341311069,2,15,15,True,
train,9519,3259,1341734393,3,16,41,True,
train,9520,873,1342586607,2,19,19,True,
train,9521,3269,1337658384,2,19,33,True,
train,9522,4835,1338294921,7,2,4,True,
train,9523,477,1338451111,2,22,26,True,
train,9524,2846,1339387782,9,2,4,True,
train,9525,4835,1339580798,3,4,10,True,
train,9526,3527,1333580439,9,0,0,True,
train,9527,1038,1336522165,10,4,5,True,
train,9528,957,1336692109,8,0,0,True,
train,9529,4176,1337783407,2,3,3,True,
train,9530,957,1338511796,7,1,1,True,
train,9531,3527,1338776211,14,9,10,True,
train,9532,840,1339073134,10,6,9,True,
train,9533,4080,1339557961,10,12,18,True,
train,9534,3527,1339715952,4,11,15,True,
train,9535,3864,1339987153,7,22,33,True,
train,9536,2806,1340235164,5,16,20,True,
train,9537,3695,1341766645,5,0,0,True,
train,9538,3695,1342048900,5,2,2,True,
train,9539,3695,1342482851,6,3,4,True,
train,9540,4080,1343535824,5,18,25,True,
train,9541,3695,1352157548,5,5,7,True,
train,9542,4080,1335136053,10,2,3,True,
train,9543,3057,1335375530,2,1,1,True,
train,9544,3527,1335485431,4,2,2,True,
train,9545,840,1335667263,2,2,5,True,
train,9546,3445,1339592863,2,3,3,True,
train,9547,110,1351172507,3,3,3,True,
train,9548,232,1334562555,5,22,26,True,
train,9549,452,1334234646,5,0,0,True,
train,9550,698,1341649855,6,74,85,True,
train,9551,2206,1342527094,5,5,6,True,
train,9552,1525,1347693746,2,6,7,True,
train,9553,2206,1336817327,2,1,2,True,
train,9554,477,1337240359,2,22,25,True,
train,9555,487,1337337599,2,9,9,True,
train,9556,469,1339226238,6,5,11,True,
train,9557,476,1339323577,2,15,15,True,
train,9558,3020,1339608744,2,5,5,True,
train,9559,1674,1339726056,2,15,15,True,
train,9560,1674,1339931974,2,16,16,True,
train,9561,93,1340248837,3,3,3,True,
train,9562,3020,1341571065,2,7,7,True,
train,9563,418,1344585150,3,9,9,True,
train,9564,4493,1334902096,3,3,4,True,
train,9565,695,1336354504,3,1,1,True,
train,9566,232,1339074113,2,47,55,True,
train,9567,520,1339521099,2,3,4,True,
train,9568,736,1341378657,2,43,79,True,
train,9569,2149,1333584576,4,1,2,True,
train,9570,1827,1336734272,12,11,12,True,
train,9571,2149,1337127979,6,5,25,True,
train,9572,2149,1337646911,2,7,28,True,
train,9573,2149,1338509998,2,8,30,True,
train,9574,2149,1338855239,2,9,32,True,
train,9575,2223,1338975764,3,5,5,True,
train,9576,2149,1339547704,2,11,37,True,
train,9577,2149,1340755876,2,12,39,True,
train,9578,2149,1341446780,4,13,41,True,
train,9579,2149,1341793388,6,14,43,True,
train,9580,1281,1342171053,4,32,39,True,
train,9581,2149,1342570868,3,17,50,True,
train,9582,1281,1344646164,6,35,42,True,
train,9583,2149,1334638693,4,2,6,True,
train,9584,2149,1335485086,14,3,15,True,
train,9585,2718,1333521748,10,1,2,True,
train,9586,3828,1337788994,3,9,41,True,
train,9587,3828,1338307879,36,10,51,True,
train,9588,2718,1338510655,3,10,35,True,
train,9589,4849,1339026565,18,2,6,True,
train,9590,490,1339595595,22,10,20,True,
train,9591,1062,1339995054,8,15,37,True,
train,9592,4849,1340724893,3,4,16,True,
train,9593,3828,1334421382,35,2,8,True,
train,9594,4167,1341327189,11,5,16,True,
train,9595,4167,1341704446,11,6,17,True,
train,9596,4849,1342224964,14,8,27,True,
train,9597,4849,1342614397,15,9,29,True,
train,9598,2718,1343608925,4,16,58,True,
train,9599,2718,1344215214,3,17,59,True,
train,9600,4849,1344629359,8,12,37,True,
train,9601,2718,1335400881,41,3,16,True,
train,9602,2718,1344904937,3,19,63,True,
train,9603,2718,1345422895,2,20,64,True,
train,9604,490,1345305770,5,15,27,True,
train,9605,490,1346845359,2,17,29,True,
train,9606,490,1347197047,2,18,30,True,
train,9607,1056,1347719679,5,44,66,True,
train,9608,490,1335687042,8,3,6,True,
train,9609,4849,1350072578,8,17,46,True,
train,9610,2718,1350436924,2,25,70,True,
train,9611,2718,1350623337,5,26,72,True,
train,9612,4849,1351278260,11,19,51,True,
train,9613,490,1351783015,6,21,35,True,
train,9614,2718,1352246463,9,29,77,True,
train,9615,3828,1335895470,3,5,25,True,
train,9616,2718,1336731155,31,5,23,True,
train,9617,3106,1337337081,22,3,5,True,
train,9618,3086,1337644602,7,8,13,True,
train,9619,493,1337311850,56,3,3,True,
train,9620,3699,1333803592,4,0,0,True,
train,9621,2743,1336522579,2,2,6,True,
train,9622,4027,1336661594,2,2,3,True,
train,9623,3194,1337176015,2,3,7,True,
train,9624,3194,1337945944,2,3,8,True,
train,9625,3194,1338304388,2,5,10,True,
train,9626,3194,1334071384,3,1,2,True,
train,9627,2504,1341576110,6,6,6,True,
train,9628,994,1342131283,2,103,228,True,
train,9629,4027,1342482943,4,5,6,True,
train,9630,3194,1335173305,2,2,5,True,
train,9631,86,1336854452,5,7,9,True,
train,9632,668,1337086602,2,8,14,True,
train,9633,4491,1339282366,6,7,10,True,
train,9634,4491,1339889170,2,7,11,True,
train,9635,4491,1333971965,6,0,0,True,
train,9636,4491,1341743554,12,9,13,True,
train,9637,668,1334324840,2,2,3,True,
train,9638,668,1335183339,18,4,8,True,
train,9639,4491,1335655850,9,4,5,True,
train,9640,4491,1336454724,3,5,7,True,
train,9641,4100,1336769077,4,1,1,True,
train,9642,3667,1336941606,2,3,3,True,
train,9643,4454,1338123585,3,4,4,True,
train,9644,4971,1351448655,2,32,35,True,
train,9645,744,1335132337,4,3,3,True,
train,9646,129,1336155458,2,1,1,True,
train,9647,1003,1334459862,2,5,6,True,
train,9648,1003,1336736390,3,10,18,True,
train,9649,434,1334992509,3,9,10,True,
train,9650,1761,1335337587,3,2,2,True,
train,9651,3274,1336966375,7,8,12,True,
train,9652,1714,1333584462,9,1,1,True,
train,9653,3154,1338302918,18,8,50,True,
train,9654,4782,1338512203,7,0,0,True,
train,9655,287,1339070334,35,20,26,True,
train,9656,2010,1339601538,18,10,12,True,
train,9657,4649,1339722406,3,10,35,True,
train,9658,4649,1339994109,8,11,36,True,
train,9659,764,1340240037,4,11,15,True,
train,9660,1402,1341225701,5,3,3,True,
train,9661,1714,1341446378,3,15,43,True,
train,9662,233,1341657713,6,55,57,True,
train,9663,4649,1341796077,2,14,39,True,
train,9664,4782,1342147681,19,7,9,True,
train,9665,1402,1342519427,10,5,5,True,
train,9666,3154,1342611637,2,19,75,True,
train,9667,1123,1343476498,9,9,14,True,
train,9668,4649,1343634487,2,18,47,True,
train,9669,1587,1335490128,144,10,27,True,
train,9670,3154,1344728264,17,23,83,True,
train,9671,4649,1345261184,4,20,50,True,
train,9672,1249,1347714219,3,6,6,True,
train,9673,1743,1351168835,2,12,28,True,
train,9674,3154,1336188589,25,3,28,True,
train,9675,3154,1337401713,80,4,41,True,
train,9676,4649,1337647717,10,5,27,True,
train,9677,3154,1337786690,6,6,45,True,
train,9678,882,1337953818,8,6,9,True,
train,9679,2034,1350031922,2,4,7,True,
train,9680,19,1334300778,3,0,0,True,
train,9681,3318,1335333403,3,1,1,True,
train,9682,1491,1336091384,4,5,9,True,
train,9683,1491,1336524978,6,5,10,True,
train,9684,1491,1337212654,8,7,14,True,
train,9685,1491,1337646955,3,8,16,True,
train,9686,1491,1339116708,5,9,19,True,
train,9687,1491,1339546823,5,10,22,True,
train,9688,1491,1341451090,2,10,23,True,
train,9689,1491,1342485179,6,12,25,True,
train,9690,4676,1344559627,2,16,30,True,
train,9691,1491,1347584473,2,14,28,True,
train,9692,4676,1351729669,2,17,32,True,
train,9693,1491,1334625017,3,1,1,True,
train,9694,4676,1334880873,5,3,5,True,
train,9695,1491,1335228525,3,3,5,True,
train,9696,1491,1335487023,2,4,7,True,
train,9697,1171,1335686009,2,0,0,True,
train,9698,4103,1339183031,7,3,3,True,
train,9699,3050,1340722945,2,14,15,True,
train,9700,2542,1341331600,2,15,17,True,
train,9701,2472,1341591399,4,13,14,True,
train,9702,4033,1342175084,4,2,3,True,
train,9703,1904,1342304164,2,19,19,True,
train,9704,1301,1344858287,2,6,11,True,
train,9705,3010,1351441633,3,4,4,True,
train,9706,739,1333784623,2,4,4,True,
train,9707,2501,1336967737,3,2,2,True,
train,9708,2501,1337245921,2,2,3,True,
train,9709,2639,1337410718,2,3,5,True,
train,9710,3193,1338112200,2,1,1,True,
train,9711,3193,1338288609,2,2,2,True,
train,9712,2639,1339456219,3,6,9,True,
train,9713,2639,1341409902,2,8,11,True,
train,9714,356,1345343497,3,406,590,True,
train,9715,2639,1335682509,2,1,1,True,
train,9716,275,1334728479,2,1,1,True,
train,9717,4226,1337657718,2,9,20,True,
train,9718,1650,1337953087,2,5,5,True,
train,9719,2195,1338734264,6,2,8,True,
train,9720,306,1341427432,3,8,9,True,
train,9721,4226,1337136369,3,6,16,True,
train,9722,2970,1336523751,6,3,9,True,
train,9723,4690,1336829902,5,2,3,True,
train,9724,3725,1337418689,13,5,5,True,
train,9725,4064,1338296893,5,5,5,True,
train,9726,2970,1338533597,2,7,19,True,
train,9727,2970,1339375231,13,8,23,True,
train,9728,2729,1341392063,3,3,4,True,
train,9729,2729,1342012827,2,4,5,True,
train,9730,4064,1342604381,5,9,14,True,
train,9731,2970,1343614748,4,10,26,True,
train,9732,2970,1334537308,9,1,3,True,
train,9733,2729,1344601978,3,8,10,True,
train,9734,2970,1344911145,4,13,30,True,
train,9735,4064,1347694416,5,12,19,True,
train,9736,2729,1350060850,4,9,12,True,
train,9737,2970,1334711065,2,2,5,True,
train,9738,2970,1351145218,4,16,36,True,
train,9739,1220,1346833210,6,0,0,True,
train,9740,836,1341407338,4,22,46,True,
train,9741,822,1341731500,3,19,19,True,
train,9742,3418,1337144580,2,1,1,True,
train,9743,1113,1333504401,3,0,0,True,
train,9744,1113,1335491537,6,7,11,True,
train,9745,888,1335679610,6,1,1,True,
train,9746,1113,1336096361,3,8,13,True,
train,9747,4506,1336527737,7,9,17,True,
train,9748,1113,1337046785,7,10,17,True,
train,9749,1113,1337305540,4,11,19,True,
train,9750,723,1337410393,4,5,5,True,
train,9751,1113,1337651743,3,12,21,True,
train,9752,1113,1338255984,4,12,22,True,
train,9753,1113,1338947112,7,14,25,True,
train,9754,1113,1339552525,9,15,27,True,
train,9755,1113,1339984757,6,15,28,True,
train,9756,1113,1340762691,2,16,29,True,
train,9757,1113,1333936414,7,1,1,True,
train,9758,1113,1341280447,3,18,31,True,
train,9759,1913,1341814097,14,25,26,True,
train,9760,4506,1342057610,4,19,35,True,
train,9761,524,1342162553,2,24,24,True,
train,9762,1079,1342411880,5,12,18,True,
train,9763,4506,1334195619,2,3,3,True,
train,9764,1113,1334713883,5,4,4,True,
train,9765,1113,1334886611,3,5,6,True,
train,9766,1113,1335146080,6,5,7,True,
train,9767,3930,1343612663,2,0,0,True,
train,9768,4432,1346839068,3,5,5,True,
train,9769,2869,1336171988,3,5,11,True,
train,9770,3582,1336566752,5,4,12,True,
train,9771,3582,1336846187,4,5,14,True,
train,9772,3581,1337397873,9,2,2,True,
train,9773,2077,1338287579,7,6,6,True,
train,9774,3582,1338659671,3,8,22,True,
train,9775,2869,1339213511,8,10,22,True,
train,9776,1252,1339580296,5,18,20,True,
train,9777,3582,1341821614,2,11,33,True,
train,9778,3582,1342174872,7,12,37,True,
train,9779,3582,1334407910,10,1,5,True,
train,9780,3582,1344619570,3,13,40,True,
train,9781,2869,1344914349,3,13,29,True,
train,9782,190,1347697155,3,118,127,True,
train,9783,2869,1334876276,2,2,5,True,
train,9784,2869,1335397011,2,3,7,True,
train,9785,2869,1335568319,4,3,8,True,
train,9786,104,1333575592,2,1,1,True,
train,9787,1389,1335525211,2,6,10,True,
train,9788,2943,1336076697,3,8,12,True,
train,9789,104,1336340560,2,7,11,True,
train,9790,104,1337204440,7,9,15,True,
train,9791,348,1333797633,2,9,12,True,
train,9792,104,1337635698,2,10,17,True,
train,9793,104,1337808096,2,10,18,True,
train,9794,2943,1338323099,5,13,24,True,
train,9795,104,1339018804,7,13,24,True,
train,9796,104,1339622790,7,15,29,True,
train,9797,104,1339969181,2,15,30,True,
train,9798,104,1341263671,3,17,32,True,
train,9799,348,1341475950,2,239,403,True,
train,9800,104,1341782375,3,18,34,True,
train,9801,2943,1342165601,7,20,44,True,
train,9802,2943,1334175570,2,3,3,True,
train,9803,1389,1344609473,6,21,54,True,
train,9804,348,1344932921,2,286,465,True,
train,9805,2943,1334356919,3,4,5,True,
train,9806,104,1350940821,3,24,42,True,
train,9807,104,1351199824,4,25,44,True,
train,9808,104,1351805606,2,26,46,True,
train,9809,104,1334870503,3,5,6,True,
train,9810,104,1335217374,3,6,8,True,
train,9811,3735,1335485946,8,1,3,True,
train,9812,3735,1338942255,5,8,19,True,
train,9813,3735,1341534171,4,9,21,True,
train,9814,3735,1342484635,2,10,23,True,
train,9815,3735,1344558152,3,11,25,True,
train,9816,3735,1336143155,5,2,6,True,
train,9817,242,1336561973,3,9,9,True,
train,9818,382,1336730445,2,0,0,True,
train,9819,3735,1337214372,7,5,13,True,
train,9820,3735,1337646332,5,6,15,True,
train,9821,270,1338287034,2,1,1,True,
train,9822,1575,1339485942,3,7,8,True,
train,9823,3087,1333583879,2,0,0,True,
train,9824,2432,1339366374,8,4,8,True,
train,9825,3906,1344673558,2,1,2,True,
train,9826,2432,1334624138,2,2,2,True,
train,9827,2432,1335227566,3,3,4,True,
train,9828,1365,1333518539,2,0,0,True,
train,9829,3269,1336812566,3,14,22,True,
train,9830,3269,1337103658,2,17,28,True,
train,9831,3269,1337414915,4,18,31,True,
train,9832,897,1337606636,2,9,9,True,
train,9833,3269,1337963000,3,20,36,True,
train,9834,4332,1333854578,2,2,2,True,
train,9835,1020,1339042556,2,15,24,True,
